	fosinopril_sodium	nifedipine	guanfacine_hydrochloride	timolol_maleate	indapamide	telmisartan	bisoprolol_fumarate_hydrochlorothiazide	hydrochlorothiazide_valsartan	ramipril	hydrochlorothiazide_telmisartan	clonidine	valsartan	hydrochlorothiazide_losartan_potassium	irbesartan	propranolol_hydrochloride	metoprolol_tartrate	captopril	torsemide	doxazosin_mesylate	lisinopril	amlodipine_besylate_olmesartan_medoxomil	benazepril_hydrochloride	hydrochlorothiazide_olmesartan_medoxomil	hydrochlorothiazide_triamterene	losartan_potassium	felodipine	atenolol	amlodipine_besylate_benazepril_hydrochloride	nebivolol_hydrochloride	hydralazine_hydrochloride	bumetanide	clonidine_hydrochloride	furosemide	amlodipine_besylate_valsartan	atenolol_chlorthalidone	hydrochlorothiazide_spironolactone	olmesartan_medoxomil	bisoprolol_fumarate	hydrochlorothiazide_irbesartan	potassium_chloride	methyldopa	benazepril_hydrochloride_hydrochlorothiazide	carvedilol	chlorthalidone	metoprolol_succinate	metolazone	amlodipine_besylate	verapamil_hydrochloride	sotalol_hydrochloride	nadolol	spironolactone	diltiazem_hydrochloride	amlodipine_besylate_atorvastatin_calcium	candesartan_cilexetil	hydrochlorothiazide	hydrochlorothiazide_lisinopril	quinapril_hydrochloride	enalapril_maleate
Elmore County,AL	0.5891566229453076	-0.5662931842375755	-0.4582363393404127	0.05629950446484998	1.4197585082253439	0.36246167232228604	-0.048893728446867527	-0.762309639312654	1.5327397070500912	0.5211860106758028	-0.9822323414961408	-1.3072020700370568	0.5481236085410061	-0.3183850054148695	-0.49309196239500624	-0.8752724949159436	0.07079059122081889	0.8115708774071186	-0.5465766795214863	-0.7430394681111854	-0.18928217340241008	-1.1577687908441967	-0.586772872715664	-0.5644175791994779	0.2837983680885177	-0.47185591135573157	-0.06020144260585565	0.46197489332458835	-0.22379770474119656	0.05498805439113023	-0.7764662726633291	-0.2367876093021354	-0.1319548404270607	-0.7063410013991246	0.008920820574510905	-0.3823703220628117	-0.8850185479031629	-0.5804828695349477	-0.3964420272966827	-0.17126973773790496	-0.3469554185847329	-0.09792496754550517	0.4973737180041993	-0.5299013583247135	-0.07742642465080646	-0.5220073018358423	-0.5290414911802728	-0.19814188044628553	-0.5257072467777613	-0.6702456238090692	-0.8392901769677371	-1.013784958813422	-0.9171532650730463	-1.0444661026666109	-0.24311308088073727	-0.6239304887334076	-0.0037286141344195804	-0.744479346543714
Escambia County,AL	0.8643528229506702	-0.9475270681411202	-0.5776444129144218	0.48200071080172613	1.1138083536570058	0.7125967912616709	0.4470032885123575	-0.48666086878792225	-1.3616598193191445	-0.3058869461120233	-0.6258160881345912	1.5082071152530891	1.5748004872716008	1.9484338234034577	0.5019949153358431	-0.12862335059913899	-0.8745586638505786	0.3279927704407628	0.3664449782071304	0.11102845078174133	-1.4302811494979368	-0.5091354446794266	-0.8602457560904124	0.463157070098278	-0.16583899961321238	-0.7437971597452652	-0.34766468702401265	1.3393458455644076	0.7507142878809756	0.13266949671235084	1.5959428848262633	2.5095325862773494	2.8481977579311724	1.419252553312169	-0.366052727629397	-0.44596387215026073	-1.5857955811147444	-0.2247299041102477	0.9800669147095181	1.8805039862023267	1.380906790240113	0.4222764767507325	0.3885949349828013	0.6274199913808792	0.005851730461376208	0.1794800752110501	-0.4054039885969647	2.292027658837341	0.35538382631769766	0.20889578586564	-0.6430449968076296	0.6845170420752885	-0.14139131068619135	0.5429242253481457	0.2906483855135582	0.8342118700332796	-0.07443728754045859	0.6188886021886487
Etowah County,AL	0.26784719556039516	0.012196576920385989	-1.038112965847484	0.2678657621920452	0.6278068771807513	-0.5664049973707143	0.46249837712865327	0.3135287430654493	0.23106484532447227	0.1406722368288418	-0.8641119113569389	0.24625187070553475	1.0629043101959026	-0.043387988856505216	-0.828580121065734	-0.7280601670274767	-0.7962293718410461	1.4415679877627379	0.03854432078208142	-0.8857649073604908	-0.689581918978509	0.07737638659563774	-0.6789672458329208	0.9250717633352857	0.5152138894219588	0.6202259813096086	-0.05334544652066271	0.375257903017698	-0.8375002772728531	-0.67545200739754	0.3030487431059263	-0.0005919416172062677	0.5335174706387725	0.2011212955804178	-0.29281032350201114	-0.5402484340151561	-0.813754361365743	0.8216078797375224	0.41139096751712995	0.8234496297784354	0.20334096280185987	-0.3242607283433824	1.1239803092580456	-0.7592926902084284	-0.02789054518091286	-0.2108685022214409	-0.22725519299292857	-0.6092484997608387	-0.41970176939541526	0.06892589129939065	-0.3777477154273094	0.04313287377070773	0.5778501274423138	-0.685019435577627	-0.45940043358900096	0.220198980673172	-0.05302654858173888	0.7741658280585548
Fayette County,AL	0.28956013116713897	-1.0682335880500247	-0.7953649514333557	-0.9303918576865075	2.089744560291604	-0.03992052259252108	0.6759910576391833	-0.5250329155996846	0.2591730946475163	-1.0666906519760166	-1.1677306831498693	-0.8847420042203146	0.34915208154666033	-0.5759259075246237	-0.6528421358219262	0.08621085167839343	0.29102571329581534	-0.9202297410775695	-0.38899986078577414	0.8429203872568884	-1.0959767033362933	-0.002587811913142722	-0.7430895745995119	1.0055464624046548	0.6503418513608559	-0.7081824837438198	0.5338955978061697	1.2866218736513557	-0.025375195418140425	-0.9093310537222081	-0.8652757245717515	0.2944817395424504	1.5029189318491873	-0.9169288030661927	1.0393040649479233	-0.790503532746741	-1.714921175059259	-0.7486862116390534	0.8512675359336623	1.6124452016369122	0.6492426345121501	-0.5593145564169572	0.16155510097033157	-0.4390783231730149	1.3643588173169194	0.3075336471118308	-0.7369687481066106	-0.7997967996231962	-0.8277511006614776	-0.9045063909662435	-0.6531359972827502	-0.437710779075586	-1.1237940032915585	0.04601084163481482	0.11663299727317346	0.47817638449130034	-0.3017478564211191	0.15801807028622025
Franklin County,AL	0.15554630494158378	-0.30655701012378284	-0.9326620944379369	-0.7335010392313578	1.552806182359194	0.04898871372490482	0.3950811125348281	-0.4086804363847569	0.7964271900247242	-0.878297126462586	-0.3061243994692191	-0.4775285170738718	0.7514690070781774	1.5140619749074335	-0.8532973016564115	-0.1847918204008143	-0.7680433673096531	0.9627070611199695	0.4385812576863845	0.027559948109480533	0.28796894412424195	-0.07399644010851127	-0.6985784867311741	0.9946804616259575	0.09193325392830308	1.3076178510666847	-0.49266551868123937	0.5185297690774288	0.982288389904548	-0.9477470312408423	1.4298834374517566	-0.5122952632712054	0.7823813495928128	0.4081185148493294	-0.24660044055722696	-0.7702966216124141	0.3821272474584395	1.6397005892275682	3.6414356676668747	1.0425926152925151	-0.24235042486061747	0.4781282447191813	1.3090118024707456	-0.5675441779111318	-0.10123072600743568	0.6669352187292786	0.025000508505096594	-0.836059653290761	-0.625032996543864	-0.003012587841851516	3.175240999244438	-0.3915472726733367	-0.21096511250277483	1.6511514232146602	-0.23557708051765283	-0.31190387389371416	0.7388577453092049	-0.34786524218286163
Meade County,SD	-0.45492381579979674	-1.4882486923193399	2.152228976980151	-0.0244684730512306	-0.6341989135969232	-0.8044689397302051	-0.7220742161251612	-1.2775437142392094	-1.015176663259538	0.3129370896536733	-0.8449918878420487	-1.4964222667011051	-0.7643296209702273	-0.9408565645702262	-0.4250981129406957	-0.7900055104312239	-0.48247006517673774	-0.644828061615199	-0.6895759995499456	0.06307135994521341	-0.8789031132883255	-0.6282843136668791	-1.1773547503347952	0.7154774736867293	1.3984324994950843	-0.7825778072399462	-1.3997935431522508	-1.140580567625271	0.5843665229331225	-0.9420645705339674	-0.6093781619398669	-1.4352346767845938	0.15174594631691726	-0.873706127696093	-0.8078776483690682	-0.6508599139714321	-1.0042027222931669	-0.5880213128889781	-0.848407025998294	0.18020723717079368	-0.8937025936859473	-0.7541667672840441	-1.2057365727722524	-0.9679406629879475	-0.8355098899115904	-0.6953726538453551	-1.3921609615705202	1.6159466028617084	-0.597169664393423	-0.7623409343139461	-1.1603970004629043	2.8915974132520095	2.4855397406513897	-0.6340448471994207	-0.09661713345196778	-1.4032485907127956	2.686601335378539	-0.8501646464217963
Chenango County,NY	-0.6990802956311971	-1.9300696830236561	2.2633502958112017	-0.19913872011515996	-0.05297298883540749	-1.246102737353696	-0.5018286025905511	0.5249681205591147	-0.03754145796570432	-1.2027255887346877	-1.2280031865902907	-0.8829037707092993	-0.2138824287055675	0.08571469020828389	0.7607636391969077	-0.30957344340989335	5.458485397061789	-0.9617291153136032	-0.9776006924440479	0.15558756448233707	-1.2377647854983238	0.8473292436951743	0.9678197135999116	-0.1940538116764277	-0.44144215797938036	-1.316326244055697	1.2877180430008255	-0.08197990709907667	0.3371404262681005	-1.3272259319283508	-0.889558047013068	-1.4964359705392576	1.5467188858606165	-1.276111377041317	0.9557979372052167	-0.9248905753625273	0.8066625481604632	1.4433552091482993	-0.7856381241281528	0.6621270527935329	-0.9885037726887734	1.6453097222444313	-0.013673135111225062	-1.2797294056207242	1.3439893593695558	-0.04742149509732835	1.1643257318329414	-0.56224178577359	-0.8628303384563663	-1.0406873930562681	-0.50801146105333	-0.5198076254028852	-0.25176943842089766	-1.0086724465678083	1.3585864275204853	1.3882326575196628	-1.0249526195736751	0.4652365840661489
Brunswick County,NC	-0.6888909559463814	-1.3899410662344562	-0.0588068860618762	0.7271211073707724	-1.0267014446468679	-1.2634465680440814	-1.1544226160442923	1.3664514006409676	-0.09307619665839258	0.26447702738619777	-0.7252307097283185	-0.036075220116650215	-0.1092907170073609	0.49564510808565365	-1.4456642933921227	-0.22379398633842054	-0.7659508152525762	-1.175252738402012	-0.8984071291771507	-1.0377726433631747	-0.3700570112698472	-0.10725848497673665	-0.5995497165655096	-1.7976675395806048	-0.39159107597491344	-0.7883947681461946	-1.395306452695247	0.6449028999552676	0.710698382204964	-0.9504311654022768	-1.1312758043881022	-0.7198097125952025	0.6732068078637923	0.10507093741051016	-0.16317312178583418	0.05996847092465878	1.2370265142383075	0.03435950150176783	-0.2885017466198416	0.23769992091339645	0.6874193092082435	-0.7673261177289535	0.3377930824099775	0.5892809539620131	0.008582829904371548	-0.8744741712536094	-0.9764664772391065	0.7879585954479461	-0.2196851386209529	-0.8522864773858505	-1.6632655493913127	-2.715279321366197	-0.7863191279721418	0.547193251974708	-0.8488674433128275	-1.2100910203777107	-0.726907456063921	-1.468556336566311
Meriwether County,GA	-0.1135987483182145	-0.2940457942707515	-0.9023815114394687	0.2797099273626308	1.9650748440089143	0.7559342411139259	-0.014575824930286339	0.6019986096270719	-0.31613145885611665	1.0039834691956728	-1.6091621785760493	-0.341148441372565	0.8591188477204933	-0.5028514894796611	-0.032895172433235566	0.019160445039207684	-0.18074215085896825	1.748416263841783	0.8045332206279949	3.1183356241000246	-0.7987790636144309	2.0395967904532157	0.5110310600240469	0.7200544683009108	-1.2590218516974767	0.07905011308839893	1.5279493206015933	-0.4694572295954268	-0.5988538576871165	1.2096793664619019	0.16505419281378145	1.387309267275095	2.326144314653793	0.7533349519679765	5.532060031225239	0.30489511988520923	-1.190963035459176	0.7150813353448392	-0.8381385595811947	1.8273396399818846	-0.6202198977665008	1.919859036221588	1.5797825737171154	2.382204984481663	0.1752007426020854	-0.7950629479864216	1.9466465047326402	-0.9512340185304384	-0.7739102400856095	0.2995103259673969	-1.039178084513398	0.633572528366469	-1.1077067969795782	0.6275220208659117	1.4027101867942013	3.5529060684190483	-0.2840640392399777	-0.322233907635389
Chautauqua County,NY	-0.8038448704527644	0.1657895277582062	-1.4967720407945906	2.126396701709547	-0.6093517358588363	0.6612426897888277	-1.2127270227596834	1.2983442010745376	-0.5696828839664871	-1.3763464545135309	-1.4612356852560417	1.9611821836725782	-0.026690683595975703	0.5422581274498659	-0.7457500375826904	0.34603707395252875	-0.8436729670281559	-1.1619360724371424	-1.0285953373351562	0.7127944105245034	-1.4823885170381035	0.10030777215353545	-2.058249686315657	-1.5642809631971137	0.7081455644815541	-0.5199892679903642	1.903806198490042	-0.2719038076293167	-2.1042321338994037	-0.939828806728634	1.688832567145746	-2.326950261847682	0.5793718795786076	-1.5131086628042385	-1.3640064943222174	0.32101773346564516	-2.074223183645759	-1.0345945147090245	0.38253484906524227	1.1677926700061314	-0.7846537714359698	0.3321319016285332	-1.5747153183454288	-0.6342874219874476	1.1335378619480638	-1.2770620279612463	0.5098787216198655	0.6603071176106249	-1.0928957514832962	-1.2562918178423008	-1.2145825228565896	0.9701204665120537	-1.4986695848754672	-1.1738142192750196	1.1418548825840757	-1.587681851162757	3.887816204521504	-0.12452456072950385
Cayuga County,NY	-0.8392442884230203	-2.1284257183217807	-0.32523420517816587	0.234242839028676	-0.5157296713909236	-1.1687131703508635	-1.2648579440128496	-0.3430860860266585	1.9180202075898007	-0.46661867738164026	-0.6961142619432692	-0.42117557550225726	1.6106338590061056	0.05005738321656578	-1.0148774546584645	-0.7177807959507781	-0.8713822819363793	1.4978907075686116	-1.3048255780541058	-0.1516942967056775	0.4081562797419258	-1.2378002529164127	1.0230795879224885	-1.455567591793734	0.7596457653112131	-0.7347131294267405	0.44646552743095014	-0.5944077096746728	0.42886843684240517	-1.8198012513923003	-0.9401998004616812	-1.637918970995103	-0.6611763325959414	0.8573808324011087	-1.4200105344580547	1.754424738508205	0.4194808625429627	-1.086879873309681	-0.06367269708119543	0.19561400077731173	-1.2962181456161277	-0.9705153909739173	-1.9524728805836373	0.8131457021035701	1.3739437925847535	-0.5194500696487369	-0.0713091795230526	-0.2670751561169857	-1.1702362122721006	-0.9027940774016229	0.4406253479476089	-2.006027823212742	-1.496895447019737	-0.2158456388919701	-0.4490400533072819	0.20715776490578114	-1.245760616934594	-1.5110323281468847
Macon County,GA	-0.7825674106378347	0.8919802608558953	-0.20768277908782437	0.8806452504478561	-1.0279628612805336	1.4528716423550847	2.109453972203489	1.268990524399385	-1.4479141209100521	2.967707514048591	0.3862608460619648	1.2442528867639233	3.305353776656955	0.5800713258590093	-0.48594168339180877	1.0648366384279648	2.4839584038060796	0.3887516028043682	-0.21792219036936175	2.091709297102969	0.1345168289356511	2.7799160609007707	0.25552531853500415	-0.029166580912970287	1.7517776139288497	1.6326720222039115	1.1814270233240765	1.0397589635835809	-0.5604796439554437	1.6575600883565573	0.7750121232899623	3.606703908526436	0.9233995871642351	0.20250531766191462	2.4193760751895517	-0.9894928178653617	-0.5382305548354025	0.007253011318465349	0.07975189453883104	1.7307473817118215	0.2435047195966596	0.6993591029246289	1.0467893647437094	1.8432387515591704	0.05473025343909897	2.9419100966660157	1.154343941764594	0.05253577060815328	1.4438050212475197	-1.149894897886173	0.15544073079228235	1.2313690086126896	-1.4069217434472243	-1.1194040771221743	2.5530679884198046	3.489663547493555	-1.106556519589898	1.4782714192879027
Avery County,NC	-0.5916978211671223	-1.712130050288391	-0.8858722637263617	-1.333543583461458	-0.8049755139750082	1.0570222851129698	-0.8483276299634187	-0.9875378236118704	-1.3104073706095478	-0.540065688939823	-1.1071173511006096	-0.9561527543456225	-1.417000990929495	-1.2073349137558802	0.4653185192141765	1.7398071507048558	-0.6180977604446978	-0.8954301520422864	-0.9150989943894854	3.2010716448657988	-1.0551037043938951	-1.1779638649867394	-0.5592972130479581	-1.1508551311615316	-2.121892870389742	-1.1785568903184662	0.0680968391339341	-1.4579194391534163	-1.4510608769827842	-0.7110834393598685	1.1188122444104907	-1.7556812898256886	-0.2789710184831349	0.6807272246137848	-0.9570020245228505	-0.7846369480891756	-1.4724658128601442	-0.732265599136566	-1.1633823438120987	-0.9718984777735081	-0.9218590989664023	-0.3728680705788845	0.6917474250981617	-1.093990525136909	-1.4634912925274315	-1.0251815265752104	-1.0551436469645477	-1.525155501055264	-0.14556784289222294	-0.8843378995867328	-1.4856361867708316	0.23184646879215828	1.2375672718196822	-0.8912073342765896	1.3307220792874779	1.1267036391778544	-0.8408755652583243	-1.0378157614668602
McIntosh County,GA	-0.8940528232603348	0.2536609011704677	0.07918115626783857	1.3982621207541293	-1.1580811987039652	0.09614315591404107	-0.3836301497279122	0.8741815710944566	-1.6602849632693815	0.21063407222680622	1.9622178307431246	0.08414410089242733	1.7653328237129726	-0.03338211774242609	-0.6448008808972363	0.13845185625266168	3.1746986831063353	0.5005311103296556	3.2567423657281527	2.002146436624333	1.5315405603869736	0.19219779694206487	1.1927059051737212	0.5761994422049401	0.34874535590617944	0.427476335676584	-0.15368041516514439	-1.0203481694475187	1.1353350840445382	1.2381076618772178	1.1535818066489782	0.6943586639704167	0.25330435286185854	-1.4062201595642434	0.8420207900889204	-1.0110714520000061	1.4598737738568524	1.198051411568942	1.9470093628238716	-0.11380306999855143	0.3565167655297434	1.9261572682787411	-0.6252363533228127	1.2605478770581164	0.3587876848451583	-1.3556419519408083	2.441461176722782	1.5815498709063436	-1.1505860104471701	2.06674921157064	1.2652069957437095	-0.48482638648205595	2.8349596559204406	-1.309097290877089	1.591525412517132	1.4998252374715828	2.2838909478740503	-0.7239949074977925
Beaufort County,NC	-0.8600422218157384	-1.439215480021575	-0.9443853452390278	-0.677136177884825	-1.098384785761777	-0.9061935071002277	2.115674479761543	1.0778417773764422	-1.8813930643941923	-0.21975692176956868	-0.765369325830635	1.4888635491340307	0.28852112048501205	-1.70450841620022	0.9815074469138345	0.7944931289834685	-0.9148918668203263	0.10745858340970181	-0.4637455540661038	0.7483126800968345	-1.530357102860746	0.8212464866869399	-0.7307964345650299	-2.1604216136737717	0.3449517397750695	-0.6727662988003059	0.6175070141450565	0.6206753056217269	-0.1102617643610715	-1.0838862473378026	-1.1272723795234156	0.6227018760931095	0.02420265832214345	0.06657154065412071	-0.3507259483578214	-1.1011457167159324	-0.46068000328087205	-0.4004783485785095	2.461888666158086	-0.3318135480674095	-1.3753952219715464	-0.23643698038242386	-1.4547906456279784	-1.454626652039645	-2.3903286597737092	0.24211098178979265	1.5181498405615754	-1.9707007475893366	-1.1200141738442626	-0.9482726487919817	-0.6581892632199812	0.2900691809039937	-1.6090557521390358	-1.2744606988958462	0.9617606836373529	1.7462792792587531	-1.2592131811766907	-1.1788241043646295
Bertie County,NC	-0.6260163275459025	-0.3698177331873378	-0.9594816294904207	0.1734069612998218	-0.7946369050654329	0.03133602680919172	1.6358721788836492	3.421381756399133	-0.9923802772179414	1.2579330626174798	1.7608606836950456	-0.9716660713219036	0.24419991003654962	2.017705833337823	-0.5487543914487449	1.0230435842398438	-0.6440689942253187	-0.7957194013133684	-0.8654747203842768	0.5021271066829565	-1.2217891043124518	0.007209146829046768	-1.5765375075597203	-0.5160701673008805	-0.18002301173119445	-1.0071224922201443	0.4442663138757175	0.028732928946369713	-0.029743153301118774	0.9677880975922115	-0.7917407090656969	-1.1694007249527272	3.06870796318996	2.4527245147909658	-0.5545532965350684	1.4257320856283218	-1.1233782082729624	-0.751452041874716	1.110953301519732	2.4304451259223967	2.85285408864133	0.14662680908493844	-0.7961053802752077	0.5819213766762453	-0.7707597384515105	1.3805467285044024	0.44270981385021896	-1.1752922635930099	-0.7549212927933803	-0.9550249260978585	-1.229056108543674	0.5386054883833269	-1.1021010291951563	2.1204675422448966	2.6311641885885075	2.782028471613441	-0.9120691020441948	-1.1261869565764793
Madison County,GA	1.7074869480939	-1.2615669244246668	-0.8223346631179161	0.09961117435070628	-0.1269156601481319	0.42067043946857824	-0.14757461128370866	0.014583491037369221	-1.0628448576796277	0.9453712614433429	-1.0990049836104774	-1.42416251041667	0.03135277212266545	-1.4700314067268754	-1.1269871525750195	-0.3617967762940392	0.11260443686687706	0.10301313264577881	0.6073857178092033	-0.5249441137949364	0.14796624692208354	-0.5020860492643868	0.7022201183334303	-0.277665811675309	0.31114677771015625	-0.6774925466103349	-0.7214681027628216	-0.27480658242913736	-0.14616282852269943	1.0603407075031117	-1.1231847407322118	-0.13423023812451937	-0.48595098091532346	0.11323848491963746	-0.4249486751876142	-0.8847977393190528	0.23749813767524927	0.5995519678535907	-0.8559563170157897	0.41007575782652417	0.1303572394768296	0.6028541626419531	0.22196445664267786	-0.12833882008231287	-0.13720504202213032	-0.9786203624020087	0.14405420329713936	0.08176194517227228	-0.833104872180822	0.6238040090085109	-0.625674168678532	0.14999392095692385	-0.6624205243256385	0.24768576164195683	0.3727017917216606	0.19266678988569272	-1.27421394404962	-0.42298361799826995
Bladen County,NC	-0.6855132380802641	0.49775190449489903	3.739286656528472	-1.39965596747571	-0.8619048417607618	2.955367568758726	-0.905298070446155	0.727239428217332	-0.8040934894384613	0.46681754830641076	-1.2232474920174459	-1.2356112876255758	-0.7033510933395192	-0.8935397007832576	-0.9325439314826167	-0.025340439726873124	-0.7265986755394215	0.5610383918968257	-0.9939851177421305	0.6243103158680424	3.321569573759317	-0.999743306078739	-1.2895299604033168	0.8232205803270779	-1.1703314045974778	-1.33092675885126	-0.6439848903965607	0.7031329492228342	2.1134244970726046	2.8213757251118463	-0.3172084178073438	0.6409585864472759	1.0184684013785918	0.776838203050936	2.2879082863086313	2.0386985516984675	-1.4783792938171851	-0.27388201577112603	2.46441830798587	0.6785671320160119	-0.3119356281803236	-1.0189447351820327	-0.14125597852512237	1.8581060170068577	1.305909898319752	0.3943375011985888	0.7361060995266719	0.31625592376654466	-0.8928506863422225	1.5366404124333215	0.9126794177313481	0.14011855865454564	3.9122074642036857	-1.0217992357088266	1.7986710281135063	0.5925199370650999	-0.9938723071544382	-0.4721273780424367
Madison County,TX	-0.5778766181036402	-1.5602210038996915	-1.1887593600181596	-1.4231569668385453	-0.8254428066677211	-1.0267895470127113	-0.9292523678068584	-1.1198395326118464	-0.7448159581915655	-0.9472569733795546	-1.0920950216319123	-0.3885562984195527	2.742285306417195	-1.225205969389295	1.4602682107608649	0.6005210698832917	-0.6462055208024391	-0.8635833497924262	-0.90057887132509	0.45094026396681575	-1.1239947851523742	3.879980726163926	-0.6889089965787302	0.6647925247921491	-1.8081170844593204	-0.9893177114356426	-1.3994998450077085	0.7849051533049444	-0.865880896445391	0.8443033230358128	0.5664546285521138	-0.04728635577154513	-0.21109050263242346	-1.0888883523970982	-1.0450656718566655	-0.006510751162104074	1.7784254400941661	0.0009493146922754958	-1.0316119997059179	0.2503845580253559	-1.1766849581587246	1.6397693188341327	1.418664595267685	-0.5599909256471274	3.0530110550017047	-0.9479854276746863	0.22126999932609548	-0.5151331128545117	1.2170850284627932	-0.9967101407874035	1.263832354219017	-0.5707931187435554	-0.12786219515051206	-0.7957630018420722	-0.8440589080762758	1.142301577445421	-0.8742281470272476	-0.8667110870635077
Marion County,TX	-0.5554960034538207	1.832097275527974	-1.0012668202006474	-1.255746957386732	-0.7562560737860067	-0.36293983743966246	-0.8381188114539343	-0.16326231886892995	-1.2336184166196142	0.0025398545917384835	-1.0434580490362064	-0.30422879137890124	-1.7280669202974162	-1.139490163606595	1.7150062549200247	0.29636641856888457	-0.5964228563788463	2.889499970120092	-0.8536230706549234	1.3109732413808524	-0.4925722786117195	1.4301090774263925	-0.8893729900350893	0.8860680553461011	-1.4369016746883085	-0.31258276331040363	-0.10939869266312406	-0.4984071447009023	0.5171094710482891	-1.198983190856749	-0.7825582378901439	2.5427303867645685	1.8528342425444129	-0.5887449477852345	-0.9361192451318788	0.43614586567890473	-0.9768466588050657	-0.7116885797767	-1.0291725482170684	1.1202113025785172	-0.9591101934993256	-0.8874422442217793	0.5396620404629434	-1.0856138436594787	-0.9157866051440936	-0.48477374157629183	-0.4223432914718756	-0.29834197718240485	-0.7513071687752368	-0.8909951600990116	-0.4854129951919772	-0.5144739710504509	0.04563115117371431	-0.7805216825178771	1.7990339479325597	-0.48564033722044564	-0.8237096250725985	0.9673384234796437
Ellis County,TX	-0.6270300200228015	0.13357371132076576	0.08601209225170531	-0.2713942618941137	0.0208521824477185	-0.0849450174646625	1.6374549253529842	1.3165863823100743	0.3648681698657085	-0.028564795054333295	0.006493770220082817	0.9996120260479512	0.9587422671664545	0.06147879147226865	-0.8950913016227012	-0.5608456635516871	0.04676295890595902	-0.20335280745142975	-0.25148176997081007	0.8320650449228125	0.18165998469462655	-0.7978453481443414	0.5535013265425048	-0.27278119026451164	0.23022195652846034	0.6666886070936963	-1.9189361553431148	0.12641176411615065	0.31903164842016984	-0.15268282779691314	-0.1745717976320297	-0.2535136206435126	0.3451782643251299	0.06532372621476756	-1.2820348303002225	-0.7091832007922113	1.1374834542538381	0.9219031476621128	0.5988804903287266	-0.4695371328097897	-1.1472515798074503	0.9620726731287669	0.5529549786716671	-0.6013602145050879	-0.5380405799681169	-0.7214492836825569	-0.48770040598354236	1.1162552053442718	-0.740751809777138	0.6980766451171284	0.9013668452544836	-0.9100264553571497	0.4165052736157543	-0.049812723623550596	-0.8035295611195167	1.395390358223143	-0.2647198477152723	-0.8648223709474463
Eastland County,TX	-0.6643331557066146	-0.5029510575972274	2.1624230631124584	0.5537278162477911	-0.90934289524739	0.2500344673514088	-0.06794844914745284	-0.605829565600424	1.4646873766513047	-0.18560408049225538	0.8698864050374865	-1.3440152077534657	-0.39902468166923444	-0.052970854930671885	-0.8195226152646528	0.11617911230403655	-0.7148081965198301	0.35773933364645516	-1.029815871808189	0.6810734288728005	-0.6336534796479103	1.8091202458631634	0.9998632843773373	1.7399068134400533	-0.3879138483899331	-0.6204420550178347	-0.18505940761960055	1.8366301014204134	1.3370252953788122	-1.32056516986981	-0.5806224876164257	1.7126612124789828	-0.3523260238720743	0.6073382716922985	1.3227719896496124	-0.9267538280307065	0.2602134445043559	-0.8502320422407639	0.6944881577328901	0.726295387430878	2.648697049217116	-0.970904286031106	-0.00974497399953297	-1.1523348723114164	1.5930531410284452	0.7529469113678037	-1.0841947191542505	-0.2996937083672509	1.8448717050478696	-0.1401185759649568	0.08797662376895324	1.747394104604471	-1.166721232339252	4.802106776584408	1.2998450789242961	-0.011733665187213017	-0.9832928995030493	-0.9356889338185655
Ector County,TX	-0.1842243347964236	-0.3993858403047635	-0.08846193402839495	-0.6735890151152389	-0.2613707899752504	0.06331299323606934	-0.24536352268359882	1.2240066396849496	-0.44259009534363863	0.4941252617196861	-0.17133347793051112	0.8184158362456753	-0.002951491889778957	1.468083821607076	-0.2852388570623666	0.6352629670014768	-0.7100667241876691	0.06116094823828572	-0.329511739555783	0.6951820928119063	0.35333081437918157	-0.8992064785192937	0.4455272478213616	0.1383631785354211	-1.108227943505261	-0.8500548479604834	-0.3394481582990971	0.5245432264525154	1.003067847135927	-0.6409512772825104	1.5725515970542225	0.07396404392434298	0.9367737369779112	1.3068832834896165	0.5784005951392637	0.01757348709625685	0.41433240146701616	0.19653902250000915	1.7463743442372603	0.7333250289261539	-0.6897270042249767	-0.44762114649807366	-0.15632631059895355	0.03241704389011567	0.41968965082780096	0.46236462556382557	-0.5820959962397739	-0.8357973746556808	-0.5632454600636593	-0.8088841002478138	0.07492525432713956	-0.11943037427413697	0.5569546042860138	-0.2718126010623169	0.8495239445991054	0.40782991508327204	-0.06617925806407564	0.275551460740706
Cobb County,GA	-0.8659473417442687	0.4951078368880494	0.19205263688421537	0.8119696068785035	0.16494083894345543	0.17187532180886148	2.3913114779821	0.11778060611964287	-0.5797198483893145	0.5742035910938836	-0.61436864647681	-0.050174261685736805	0.450512615842497	-0.7830410703477554	-0.22102293369096968	-0.23329372355157046	-0.6017594197481693	-0.6132512483890543	-0.6498298902055161	-0.5749956104705946	-0.024096762045323253	-0.11445826266708012	1.243741692543276	0.7210006290330409	-0.4253836840113865	-0.996894587689915	-0.7119455359605843	0.3072796838886014	0.73579268122452	0.8412271426526627	-1.1289741391047117	-0.40223773492921544	-1.4966344260943418	-0.16394603252876	-0.6221335665417571	-1.0431191870417846	0.7900636144520484	0.8993994890264246	0.004125390203547497	0.11800938648452047	1.7630136321289949	-0.03946695571875167	0.08358481372877542	-0.565661329096618	-0.7742416284520098	-0.2450225306130135	0.19161438593599253	0.4468955115146327	-0.5261233322008249	-0.2795966430759754	0.11250601764558782	-0.43305847523884616	-0.2774376148668481	-0.22287935482261637	-0.27981974258402226	0.3838208083951464	-0.5047081065735691	-1.2544748094931093
